record_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
23,-1.1834397185535628,1.236952836837484,1.5472967042993249,0.6889204637799254,0.29201252158992375,1.209137157308111,-0.0843065518042699,-0.07253370346168356,0.07833635420114232,-0.5791592515708627
24,-0.6302381339010077,1.9056818899615653,1.2019765545426468,0.20959311631126276,-0.08633500607518617,1.3176703935170901,0.6185479010160155,1.3591560160704992,0.19280216145715814,0.6343694774144448
25,-0.9709535606863249,2.274519633453285,1.016526439462946,0.6455710513866314,1.1485672404628056,0.518061406960652,0.26748842143863083,0.25086550625145526,-0.24702200681015155,-0.9098385643230811
26,0.824128099971144,-0.7144530999734617,1.4722378894891013,0.09788100910623194,0.021085648441515486,-1.5206822359685794,0.8815454638074607,-0.7246344079999717,-0.49340328303857367,-0.985786478631009
27,0.8967739448840687,-0.6893036769101513,1.3946558781321985,0.080147626782238,-0.02165976012916624,-1.5313463260485607,0.9947303633352299,-0.7089796821520522,-0.4751740788489,-0.9639926412407642
28,-0.04288500850550579,-0.27338847846179637,1.4807264893749896,0.2416126602495826,0.6751825407580344,0.5385284276455604,1.5084014236318941,0.20006552959470886,-0.19514013911058659,-0.3304280058193434
29,2.7143596666894005,-0.6177908642748096,1.2066236973231448,-0.05364129546911941,-1.2751819458577542,-1.2988854804751815,0.8750949203841976,-0.8436789556843075,-0.3161434961023141,-0.41011328877867637
30,-0.2535715368125711,-0.34591418461271395,1.877183325232482,-0.38396643836257366,-1.0733739754335747,-1.1672084536859506,0.4167140164132625,1.0094531203689199,0.21786298038603785,0.9013342123691215
31,-0.02367085994209998,0.44338098443384216,1.244983763668034,0.31830136594097014,-1.161702572874659,0.9482318499199394,-0.15059437457055933,0.17616915814906506,-0.6610421822424413,-1.3905447774580546
32,0.3615027534430352,-0.4244853556294067,1.9150943545768009,-0.023063013296608863,-1.1811629287398966,1.0365587831922412,0.32719385159693265,0.7935871349158182,0.31805629538204566,0.8024781813365938
33,0.023400739923123172,0.09654426621859931,1.6886461435832603,0.0872413267651715,-1.2631006162796266,0.9450480082122682,0.534246305185381,0.5449237505432053,0.17340581892983079,0.4712361909808663
34,-0.3649106179345404,-0.6433361731649229,1.579447614313783,0.13475002095025448,0.6508002610924584,0.5910879490568154,1.3986617435003144,0.5417052733502093,-0.3747621508870768,-0.5862198339749672
35,0.4450667517136502,0.92742161764226,1.159659501163752,0.20756252387207608,0.595748525341072,0.5442644771600413,1.67926149917517,0.6497150575538101,-0.02450692172189239,0.4117019657908767
36,2.074959066431492,-0.46920245240009095,1.3328264386321027,-0.1401619078402357,-1.3354511266147415,-1.2518612353477114,0.795355318524532,-0.24973821562197115,-0.49788907543878086,-0.18180407818178052
37,0.7855820698799562,-0.7037113756285723,1.412419463960515,0.719496987731568,-1.4313670427815142,0.8672111175677182,0.6276768136212417,0.19380011662010557,-0.1531597762436804,0.04357015133680175
38,0.41251033668159176,1.209255916728825,1.0000215876568117,0.9407736638441689,-1.1802619924226285,0.8159953364150272,0.21108260990695085,0.1671846114815848,0.16665910548300614,0.3580646666461035
39,2.5339836568895744,-0.74435401267272,1.024525624806734,1.0428459615394885,0.4755277128228992,0.44405533208443826,1.6905096428659003,-0.6214936937533291,-0.46481053363336605,-0.4488436502021207
40,1.5201239849572352,-0.5779331855728771,1.1241138345262274,0.8360865840804126,0.5988645224486826,-0.7467873724661286,1.469017362613342,-0.1980259312151508,-0.6371829141874595,-0.48067682617675833
41,1.8003192144245115,1.7425246960429084,0.6292360098839765,1.1851470589963444,-1.1570769217170183,0.7667305778273601,0.13544813242743645,-0.475090115880285,0.036179684553795395,-0.115224526887085
42,2.91905321705508,1.6009425282384966,0.280260057609555,1.258641212928322,1.3571271331829688,0.388796377399781,0.23143517268548178,-0.21989055311977931,1.7117849206789923,-1.556712820981025
43,2.615285244235545,-0.7587156987910844,0.9370287633521872,1.0232870000598209,0.7365860309666797,-0.8151142805560805,1.4769540582866756,-1.2493175945027806,-0.41058820319867384,-0.9067847298431644
44,0.8576980759473227,2.395735728757254,0.4297454945704031,0.40764480954535065,-0.1750903500877761,-1.4779134947104724,1.0028981608797298,1.5653054123556631,-0.022254719402205293,1.1785013709611194
45,5.159462337169896,-0.5547009294846763,0.5161271622370538,0.4180060396822891,1.509449906896323,-1.4497449541679708,-1.667063587535047,1.875072018148035,3.4557454106363448,-1.8255625125416866
46,1.0712771885776216,0.45566671096880806,1.1193827631865214,0.40117425556487635,-1.9861250344296693,-0.26529520583562727,0.8684940603155729,0.9772922471754901,0.2672265905270522,1.2675676967732326
47,1.9337291086750086,-0.926510660936209,1.2297706444636922,0.8629482625768473,-0.837906334582772,0.8021334392479162,-0.29842390052901335,0.08887918723312495,1.6484369451898608,-1.6480075213746117
48,3.4340186079237363,1.1065989979299629,0.43771178397272503,1.3097642133786835,0.5489653002458057,1.108479462150916,-0.3043314423637765,-0.6151685383153767,1.9474086370425348,-1.58991315970334
49,5.053443689757443,-0.09359433288920445,0.2683650839447069,1.2117872082250754,1.4291097718080767,0.5930068120093479,-0.41107715804939693,0.7311014496922891,-2.1934256863186046,-0.1838516381716282
50,-0.10768126262228904,-0.4848330959634586,1.2885213834495302,0.7579896359391017,0.8121739391281283,-0.7581710671277507,1.2773664140747443,0.07726848897157386,-0.16443134904053308,-0.27697600707592723
51,1.4093795989259497,-0.770449558098727,1.1450179991085199,0.799608185371584,-0.11564091684382342,-1.6402827465044103,1.070548511235609,-0.9159448318478507,-0.5118272141213156,-0.874231938920178
52,0.46030653718113973,1.13648761792931,0.7574930575810033,0.7062345582868907,-0.9867951936493308,-1.4179541357639527,0.18098705711358695,-0.3221408708415232,-0.04089653993823391,-0.321731817927749
53,3.8693946712757556,-0.8710725835559799,0.9942129358683747,0.6169669130327334,-1.3241998006566056,-0.2692500559421345,-0.341464101556079,-0.1674680349695728,1.64658318073001,-1.1953538011869334
54,2.6868866568414127,-0.862918842699657,0.9944990741276446,0.8805995578399061,-1.2713918859474886,0.8627534002063887,0.1044850840574522,0.5025773202704039,-1.4825159321626602,-0.28919486563580876
55,2.333167462177992,-0.6291131787164953,1.0454745429896741,1.0895859352055413,-0.5832181497615431,1.0958430373857733,1.5690674559715447,-0.6742667731368575,-0.5300682372951907,-0.4871418237715096
56,1.9519318976008948,-0.6289711590485814,0.8963767787282718,1.1395931302588167,0.40646169320769665,0.36385422751473145,1.7953491376468245,-0.9207490886036596,-0.7753299992135883,-1.2254738224842863
57,1.958533792547888,0.3252691042222893,0.7782618994091521,1.1274934402077492,0.9400428077220151,-0.836924128908583,1.1260723133656176,-1.1111702128279106,-0.1272437534060794,-0.6765378004141952
58,1.2299136501577952,-0.8010446956995387,1.1529159860280151,0.7727840431226332,-0.10207569134732623,-1.6212707407489608,0.9911317730530206,-0.769059907460911,-0.5446157437046508,-0.9162565036569769
59,3.505003288348618,-0.8815653357634815,0.7750634324839677,0.45111517843025645,-1.113549806062205,-1.2547082556647073,0.08064798700469036,0.7214865846131377,-1.4691834921798945,-0.034656147034120205
60,0.9791508018247951,-0.5813737724242045,1.422966697534111,0.13350139737114217,-1.4659766878088207,-1.2528039217808893,1.0671239245234325,1.255156683047497,0.11294401476895033,1.3698086022980513
61,2.1251674023296387,-0.4073740672101577,1.080221492530128,0.6920404460271096,-1.3205631101313835,-1.4426923969839138,0.8949403928096664,-0.8258833768493291,-0.21600259185814635,-0.07762260848366664
62,1.7795988435610766,-0.7289721832955276,0.8537566383526961,0.7418014810392857,0.2023736090647385,-0.6799756803923028,2.313973565016906,1.4267480005980768,-0.08379620764989147,1.9257929284839466
63,1.9186480070552745,-0.3858527589181625,0.46546812123082176,1.5064471213523547,0.5763536560720709,-0.9445191246325247,1.7409375976509833,-1.17045526988222,-0.4477989329821275,-0.4911241838649874
64,-0.5527541316712073,0.10590010015540044,0.508732150839149,0.8139369450962964,-1.1101799123469704,-1.301328502134208,-0.1561239078102146,0.9116272600653016,-0.535368612566938,-0.6513307965220538
65,-0.17767300575712305,0.15893434613342283,0.5095893268451048,0.8424795213129245,-1.1667778670551832,-1.3102075814303382,-0.0261523996852084,0.8315631812448693,-0.5821210047086597,-0.565479918362823
66,2.9433464963953373,-0.961590911374597,0.6148337690469864,1.074626496932328,-1.2487349901345253,-1.3986763954886754,0.5308754645891667,-0.8738372261603446,-0.2792641136670102,-0.13312199923162726
67,2.935427842652813,-0.9991159043338936,0.2601330243800192,1.3156815794012333,-1.6676678157098934,-0.3996396552830002,-0.17177122816539608,-0.4183730478922775,-1.7539479372658031,-1.1324405612391193
68,1.7591703189543244,-0.804100850637148,0.657341104707794,1.6493231090732596,-0.46591680552200343,1.0198584884667223,1.2080733168909539,-1.0089270141665136,-0.6290146969837138,-0.9202655610118072
69,2.47881542976115,-0.9665961399605656,0.5147673567225175,1.3979187763836072,0.9905169316491158,0.3861313353982781,0.7302897860403414,0.034523511047360816,1.3022805503505173,-1.6389643887598795
70,-0.811738022843117,-0.9849549680691435,1.244379761229432,1.4484852411884224,0.7673199152944311,0.4354694935830582,0.834660832177267,0.372983466257783,-0.34512290608991864,-0.5076476623090467
71,2.8470028244129133,-0.8636903952225432,0.5515740172931521,1.3212418449583234,0.5238718521096019,-0.811737939520318,1.6588663514529325,-0.7154945430178362,-0.5424502552843741,-0.15696191472355486
72,4.405676392758427,1.6264320169800632,-0.13944743212632205,1.0424752765869945,0.9258973184561601,-1.5199099425415685,-0.7838646183748198,0.9299705903881439,3.178113033512245,-0.3483096308914723
73,2.641082442079896,-1.0759983152497334,0.7748495192072936,0.9709802299312295,0.35460791739706987,-1.5700562181865108,0.17438446410682973,0.28927290168063674,1.545280015284768,-0.7259533808229081
74,1.9956195964352146,-0.8211528757074872,0.5068463491437392,1.1559254103892527,-1.3712281657613565,-1.4930163671466004,0.7283331935975065,-1.0362171069665416,-0.6327687103582911,-0.8623981122570441
75,-0.9326370421406391,-1.071029688266666,1.2589975917378224,1.016443234973481,-0.9481350507693964,-1.3720881639385805,-0.25506247232720847,0.25827272687717057,-0.18632472923242416,-0.46210696264429607
76,2.7121901206570223,-0.7770269528947735,0.7523012690719639,1.0923114377373968,-2.080650913941656,-0.35254724472034626,0.8104229642303559,-0.38207975196990823,-0.30969646788206046,0.5595663033435738
77,-0.6523375706786934,-0.45036763018366893,1.0974106847864387,1.2140091968815483,-1.5584012270125236,-0.39893526083884884,-0.15484570722293403,-0.03697768979359922,0.11661862983660654,-0.2549140172108614
78,2.0292272223473473,-0.7331533107038091,0.5008732471469566,1.475221196631366,-1.5997772083767183,0.6748043564131122,0.8521987012506681,-1.0341079516175353,-0.6368705820449369,-1.022297895968162
79,-0.9818655669196388,2.03558261150459,0.3474401477221507,1.7360872299508825,0.07358327289805644,1.069598539918835,-0.04202707280169457,0.4107786739737823,-0.11423655219399004,-0.5471889845502753
80,1.1500962219196258,2.2590593545626985,-0.13624132349832427,1.9071263633834041,-0.1376333128614941,0.9912715679363672,0.4561387926025419,-0.6992475590452354,-0.4495385148539147,-0.8452354153030674
81,1.1403093846284587,1.421243451943865,0.1972263353270242,1.8754021888543786,-0.17792386191790213,0.9678809339434454,0.717195045300831,-0.8835327113439708,-0.2420392564432898,-0.5403249546147975
82,1.6425562979099335,-0.8756664752760484,0.6113906325232425,1.2319692238272728,-0.180026085429024,-1.6753294990503529,1.012738749918297,-0.945188760843341,-0.6647157148820793,-0.8176685688747583
83,2.196546288714763,-0.7675615136922189,0.43391576567559553,1.2428199523932546,-2.0418892007425677,-0.4555953584880568,0.7568186356563767,-1.0450618412347155,-0.6059591401958521,-0.9452335716009429
84,2.095310688672177,-0.7735602082320054,0.47951427264334334,1.4653283130270456,-1.6326815224556048,0.6622346574088005,0.9618720891012104,-1.058045112625678,-0.597221147586852,-0.9699118367661185
85,-1.0118334102575897,1.876823861194646,0.5319891321313348,1.727120848397592,0.2546034972311053,1.1365875266906402,-0.35786258367382767,0.2541262239457066,0.010583478864660838,-0.04988844691131127
86,0.811964447289005,-0.810968636555313,0.25503334175269715,1.2025408294795015,-0.5419595493524046,1.2064869324295657,1.410383348795919,0.829474342149097,0.16850376822861027,1.5693458552860058
87,0.706443748486751,-0.9565280404818055,-0.0671105472140538,0.9731655101267704,0.6213017944603305,-0.6351511144027244,1.257849684053112,0.8973249727669728,-0.2670917727089994,0.5150620900240447
88,0.8309619378186759,-1.0486176062173485,0.2270773659561279,0.7693133143242771,-2.0328918027523746,-0.215224415329021,0.6634250913465943,1.011382898455181,0.11201943742202815,1.476211247557829
89,-1.1568342902577462,1.465270533776117,-0.45712047994007643,1.4535263514132888,1.1983801322372047,-0.751880768986115,0.16590586649860742,0.35218905462386235,0.011907688968942289,0.1540071874181889
90,-0.9034249728703095,0.18215847044589534,0.12343818952086019,1.299244721984617,-0.6682428271413315,-1.3964280093168162,-0.6524453627957926,-0.31536926058179976,0.2582540884332083,0.311811631610347
91,-0.7809847528737498,-1.123669419484586,0.3692895418295397,1.1176749209008545,-1.5008701131995599,-0.2849961475133136,-0.3402916810202341,0.007176528221536274,0.1669957548693313,0.2473178819397532
92,0.6470406143860363,1.0790903725842307,-0.4975225356794225,1.4281946772647582,-0.44234912775368856,1.1132414190949484,1.219858585071158,0.6077343778350242,0.10172530427571934,0.9300455795489616
93,1.6110717694280197,-0.9504063208251394,0.11902809680780699,0.8863764150395589,0.05091911992044833,0.5830013398433364,2.3509844408851506,1.6938825918023077,0.010709675527221983,2.3022477927372638
94,0.7231199800300363,0.9118902152378257,-0.49112503763834314,1.1185876203317315,0.5517421861482281,-0.7587401705260989,1.6453741087891192,0.9144635249765124,0.10503335203146467,1.4010707417817523
95,-0.9123734273405413,1.7479722425979891,-0.8314045755778815,1.3866446833996637,-0.7321289737244472,0.8991192446430812,-1.067700313611053,-0.060841326681424425,0.01132435945804626,0.3810927207007482
96,0.8641791748489478,0.8393695019680342,-0.6632183833413573,1.058742608450526,-0.343589720689536,1.2700237655144502,1.0082863874967918,0.8774386237289099,0.3086914311942001,2.354305992762695
97,3.0459623583572433,1.1636657576259457,-1.224493008182645,1.3484422108127487,0.23429596743869766,1.1605967518960736,0.09931270005811314,0.055810799528168746,1.8906876797952752,0.26168685044631107
98,2.94563237262627,1.676628321401495,-1.7681026941617157,1.117933685135695,0.23215306926803528,-1.5210689897999243,-0.07157627808994069,0.272543784205442,-1.5306232907073323,0.6192647184671858
99,7.661070281892888,0.05599606719348337,-2.0750876179722177,0.8310661524263782,1.393351785883149,-1.258936635587132,-2.3601418846908504,2.5810186190133693,-1.5856527729040522,0.6406636209094967
100,-0.9326729700512906,1.2640077450585356,-0.9024906303840597,1.0039715882537878,-1.3245723563732958,-0.2561929621402566,-0.764230020893264,0.11982135877072873,0.144799141880117,0.4365588526811792
101,-0.8127107906416902,1.0455868954769223,-0.6741913014722911,1.1105734434478445,-1.209018281978703,-0.2490050266685384,-0.9649942890088729,-0.19898649427773538,0.19033336080866253,0.6101375302757692
102,-0.8329582274426077,1.754344982289867,-0.9420024162101103,1.1223280998879113,-0.9859482639363056,-0.1628910177450724,-1.6393509144637701,0.07795360418542518,0.10206741659357371,0.240403912972052
103,-1.242160547564266,1.2482120316268874,-1.0012605656685374,0.8804922118692433,1.3124554238839583,0.6325864746299625,-0.13673658123687182,-0.1479883230506197,-0.042928323285863865,0.7106577514089939
104,0.37876837893175636,-0.5720796696544752,-0.7101191258616909,0.38404619248772787,-1.4643325398410865,-0.08190734416040532,-0.6355529458292156,-0.5748018982710965,-0.6047844579734831,0.03370166912486663
105,-0.9560187316464603,-0.6841625475872696,-0.6299546562097663,0.1590636662733056,-1.4882261356669004,-0.03727245906825753,-0.632978182635759,0.47242664614145813,-0.41081237994169867,0.23324765592809554
106,1.302856685960986,1.066638004222506,-1.8354717026662466,0.8376734780850169,0.25692242103980145,1.175740877995036,-3.5929867942409977,2.403688686217565,-3.817517250976285,-0.24641808708395488
107,1.4700587095633373,0.8545801026075396,-2.1535344933615326,0.7669431372189962,0.648030165101997,1.2575008482915047,-4.661706099918799,3.6352552097580424,-5.148823672780049,-0.729525192819693
108,-0.31832121395545215,-0.2722341129899704,-0.7324075284430934,0.7195439030006021,-0.03826344391479575,1.2814473719340325,0.5449420542316348,-0.34200454722742185,0.006660196977595561,0.8390279842019251
109,0.4340224617152493,0.9243629311877142,-0.9959393418141556,0.4721492160717405,-0.25422924368315447,1.369466476474565,0.881692109149872,0.8578756650849472,0.23040671234751947,2.3146457587115408
110,0.7281825715403261,-0.15173145419531278,-0.7382614240082624,0.4289876242289537,0.5865078701272802,0.6565979349948035,1.5281352690580563,0.5340859038543386,0.10587727509674902,2.2615719251613564
111,1.2513882657024917,0.016616159331953186,-0.6446548286072125,0.49908169241833333,0.6883783858685093,0.6826211346319098,1.315068842996605,0.2671752858285441,0.17733598156849686,2.677177080779361
112,1.972805824535229,1.1949835982696115,-1.2612041496063693,0.188046779970374,0.6858673860369149,-0.4790077216502985,1.4223472958186925,1.0072745615983874,0.2213352097965333,3.001338033876379
113,2.0193437098203164,1.1997944476490563,-1.5159572873136689,0.6119518990210382,0.8789770110707178,-1.4752265358803112,-0.7685673429071516,-0.6274606124397041,1.643654447131345,-0.4542784424015451
114,0.6036678774100152,0.00872091317727861,-0.7474284479771357,-0.023305137010699837,-0.0752764838378502,-1.3209292388462923,0.9879823573293361,0.8670934026469995,0.2612724984565157,2.7138099190572085
115,1.0689548485531684,-1.0244497076211878,-0.4424100740440257,-0.22661277251912115,-1.3377754867073708,-1.074457042436696,0.7789447286265743,0.9491858065115473,0.21472011370804517,2.882246725118183
116,1.3088570975351204,-0.051760081996692596,-0.9064345206100964,0.46204201309602716,-0.9692170925571664,-1.285053096224437,0.13816240433227997,-1.0936103004838347,-0.03605358876781911,1.1178776438041047
117,1.2117915554785519,0.21985614839520554,-1.0683260041360783,0.7420921831183066,-1.4614901479025981,-0.28715365425449635,-0.20545187537286766,-1.6489262348523708,-0.13953193982887085,0.33807101976355974
118,1.718941825100067,-1.2843467770258494,-0.4834631389712687,0.5531434502696447,-1.214377229966547,1.03760703443114,0.09169623955855324,-0.5704443022990431,-0.158916247413701,1.1181789893235297
119,1.4867658842756961,0.35109651576328044,-0.9898829692125759,0.8405552191980414,-1.167064818067067,0.8736999840224464,0.2049496555126365,-1.1931209734721848,-0.03936877794980223,0.987655575431508
120,2.1059269065401227,-0.7900507201247828,-0.8091169219976532,0.9180766553116639,-0.27732785322756565,1.2116833590972782,1.066552409963075,-1.4924731399490065,-0.27071563879133226,0.8539613439395756
121,1.6634106041030778,0.3286558017930743,-1.206634122071981,1.1343811153221128,-0.09024483441829573,1.1447831476911998,0.7010267717031283,-1.851089035038868,-0.3047722683076628,0.21184014108196556
122,-0.5661517038137484,0.599895441322405,-0.773849536109205,0.8760424603388253,0.18342696945366968,1.2923116672040698,0.03088717793323492,-0.41080974233702644,0.037634627727353945,0.8639479093709269
123,-0.8326515154598187,1.6427098314235276,-1.1748808670574706,0.6696167948474426,1.070831840434774,0.6728788405184847,0.2742787836392917,0.6269462535634229,-0.043210100057176924,1.2452817567264123
124,2.0484141731494785,-1.0456190750833494,-0.6781586006895863,0.7546998126240533,0.5844227562052282,0.5670703074602026,1.5213609070944556,-0.9843154710765534,-0.3080040123881128,1.2790555393486696
125,2.1867269482503504,-0.8242376013265024,-0.7404504835810765,0.8715661958368817,0.7872378410103749,0.5642305359445449,1.178004300398509,-1.3070186080065815,-0.17115188160626973,1.006506425021329
126,-1.137699241786236,1.5042937415204711,-1.2257094683421548,0.6448588557174834,1.3335138712507264,-0.5737574640314502,-0.04851831960913183,0.06150698481976501,-0.15166239997188632,0.6365912686772397
127,2.7286959978092216,0.3069893571114676,-1.2805569494629827,0.8446564011349647,0.9559973142874768,-0.6868061094084293,1.0383928024064004,-1.6722217639332746,-0.2059656680900584,0.9567172975404671
128,2.3367232967512654,-1.9643331282141285,-1.5810822740007417,0.3170583628528819,1.5524863279238195,-1.0842219671892623,-3.555325990497812,3.973100010120572,-5.873790423699666,-0.8397845863361255
129,4.50112844385495,-0.568318765661712,-1.1744336947217415,0.351384719463395,1.1325029826816984,-1.368460916426495,-0.9032940533037438,-0.5161142115775486,3.209033317029759,-0.0484825757833624
130,-0.9582679288811523,1.9092901045782125,-1.4917324882794007,0.36443242761574796,-1.3609311657255192,-0.13201899337759443,-0.7784093475447081,0.45277176998675267,-0.13941341438697175,0.3753595583573701
131,-0.9865293868444476,1.6855965706913343,-1.1388458926791727,0.8125002784120683,-0.6569837396821316,1.0018587563115995,-1.1344550541713765,-0.22722142614596222,-0.03956416286225318,0.55018619136756
132,-1.1787093386418217,-1.519587681597287,-0.15938980045120527,0.22527053294259253,-0.6118067373313502,-1.1180527010304169,-0.7918980456455522,-0.34241357847081827,-0.04118099111381356,0.7459473441994035
133,-1.270743712857491,1.3866894562500918,-0.9528167548732945,0.820710045641489,-0.582199067416835,1.002460158689816,-1.2287039468808898,-0.30272711784767126,0.08845719105334199,0.6563077162707839
134,-1.144707746059813,-0.32026589063598726,-0.5336157138801944,0.5959753184628052,1.3175102976912132,-0.5792086324678156,0.19637775827028334,-0.3645109052047123,0.06377704448162819,0.9702606056567076
135,-1.0847196790439935,0.6785127998384073,-0.7602938723368564,0.8593004248439567,1.4360655988774713,-0.634742407053584,-0.14182830369359364,-0.6031707660484625,-0.03058820893578483,0.5849613305318851
136,-1.4300337586561258,1.3581922198245324,-0.8459277344269042,-0.024131563732121088,-0.7454645406454015,0.017530373585285582,-1.8149560744318574,-0.590825131193994,0.08897682030772873,0.8225853339902255
137,-1.3702858897177754,1.0818806763454456,-0.7727839012647545,-0.04694559413598667,-0.7869264199463725,0.0060069639886105855,-1.6707489144181091,-0.6478418429930247,0.1404967182177217,0.8931956935843065
138,-1.2212979431332818,1.6697493080431105,-1.1478502473416812,0.2085586789003411,0.4541842092687666,1.4531408355393054,-0.6167291067891326,-0.1968394205123764,-0.13229779194996966,0.5997649887774478
139,-0.844794688809759,1.6267891801422787,-1.2012084749189842,0.20645656398738912,1.3375073730758944,0.7445138574230316,-0.11421451988430693,-0.3201592291517048,-0.2335942372324486,0.7004937215479107
140,4.09596350184508,-0.20535582383694104,-1.9962318441188611,0.1979824449084215,2.3324815069173037,-0.3205078171848425,-2.3896749116218037,1.3395011820713376,-4.240750225956387,0.221681748795727
141,1.218334594315587,0.3387225024957046,-1.2413897002896273,0.2732839995250472,1.6290867146529946,-0.5240557623690622,-0.5047204926649385,-0.7790741645047605,-1.4832946562990572,0.27364655594626336
142,-0.1573138855799976,-0.28075223677034816,-0.8190957042595033,-0.3759983081449747,0.29221825313519045,-1.3109035127766653,0.4071360084989849,-0.5409599307053732,-0.10969245822041354,1.0381427196418538
143,2.5776395720835743,1.2775402520467423,-1.5686994790883018,0.018823472455100656,0.3579351850516997,-1.362905131131243,0.21562161031344523,-1.7019308601835683,-0.29296364843381606,0.9023900039569527
144,3.5384446629907034,-1.4688187122299328,-0.8304776021217698,-0.4541000790988264,-0.38671035802986004,-1.0402674173260325,-0.7910173668659534,-0.8843407917249876,1.6058860708867182,0.08302068022965915
145,1.1800048214989753,-1.3504018063479102,-0.3258526748007315,-0.34930587720579725,-1.3856406805459098,0.04692056307729378,-0.43699244181722346,-0.6525388075159789,-0.04136338750980866,1.3501449741144687
