record_id,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,publication_year,publication_month_sin,publication_month_cos,publication_weekday_number_sin,publication_weekday_number_cos,publication_hour_sin,publication_hour_cos,status_type_link,status_type_photo,status_type_status,status_type_video
10,-0.48117863110777653,0.09370826984158429,0.7401128993220463,0.7528505401468637,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,1.1111179314974788,0.8675710165808804,-0.47903516478999447,1.0857680672340841,0.0,1.0,0.0,0.0
11,-0.2625166831272548,-0.6415974929987619,0.7713200628320672,0.5606249122084778,1.9499625341270923,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,0.00536889764507226,1.4000635187329467,0.06744057903955807,0.9260504970600937,0.0,1.0,0.0,0.0
12,-0.2625166831272548,-0.05888146266570558,0.9828030577029906,0.6636265034247343,1.180465813563722,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,-1.1003801362073344,0.8675710165808801,1.023203585980909,0.01998736954323728,0.0,1.0,0.0,0.0
13,-0.2625166831272548,-0.6415974929987619,0.7342576002807772,0.8315517181402633,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,-1.1003801362073344,0.8675710165808801,0.19749732326888517,0.8675649241911326,0.0,1.0,0.0,0.0
14,0.1122329194759742,-0.6415974929987619,1.0381125326840976,0.9656374125156405,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,0.6190133160292194,-1.2884471085482399,0.299551953315443,-1.3911346012872494,0.0,1.0,0.0,0.0
15,1.0240836413543417,1.179827055636163,0.9789251397284418,1.4869297799488208,0.5696819051687232,2.831785759182328,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.341493356565624,-0.10270634392341711,-1.1003801362073344,0.8675710165808801,1.0344318139112691,-0.016515205625697013,0.0,0.0,0.0,1.0
16,1.4238688798714432,1.682677587217722,0.4192764188176314,1.3308312052918114,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-0.6082755207390745,-1.28844710854824,0.6490248995667188,-1.1453532688801393,0.0,0.0,0.0,1.0
17,1.2569181616966214,1.411730063014987,0.49004365756790597,1.2565116018153304,0.5696819051687232,-0.38074632752462034,1.7114683612827288,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.00536889764507226,1.4000635187329467,0.6490248995667188,-1.1453532688801393,0.0,0.0,0.0,1.0
18,1.2393415479316652,1.27367304749874,0.7102388525574058,1.6133789601247222,-0.47446008280829965,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-0.6082755207390745,-1.28844710854824,0.9783931227074808,-0.710589396038821,0.0,0.0,0.0,1.0
19,-0.48117863110777653,-0.6415974929987619,0.5611785350930458,0.28969810627669246,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.6190133160292194,-1.2884471085482399,-0.26967002525360734,1.0390842737591515,0.0,1.0,0.0,0.0
20,0.23537694247470467,-0.2739446115785888,0.7930245308141484,1.0772609003832476,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.3842153896893183,-0.3289287748872924,0.5803834018054722,-1.203705544547964,0.0,1.0,0.0,0.0
21,-0.06132883281717074,-0.2739446115785888,0.7822718641903306,0.7528505401468637,1.180465813563722,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.3842153896893183,-0.3289287748872924,0.8518442002647907,-0.9237265885289125,0.0,1.0,0.0,0.0
22,-0.9514461586927968,-0.6415974929987619,0.3033814511600316,-0.6366067614636503,1.180465813563722,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.1111179314974788,0.8675710165808804,-0.02805160269633501,0.9633311432921194,0.0,1.0,0.0,0.0
23,-0.9514461586927968,-0.6415974929987619,-0.660729410320851,-0.6366067614636503,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.1111179314974788,0.8675710165808804,-0.24404128926584598,1.0322140158539699,0.0,0.0,0.0,1.0
24,-0.9514461586927968,-0.6415974929987619,0.3272788589759179,-0.6366067614636503,1.180465813563722,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.1111179314974788,0.8675710165808804,-0.8952684780338849,1.1328679271345923,0.0,1.0,0.0,0.0
25,-0.9514461586927968,-0.2739446115785888,-0.25081577280852785,-0.6366067614636503,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.00536889764507226,1.4000635187329467,-1.80492148042035,1.0368194008832459,0.0,0.0,0.0,1.0
26,0.5942287410030103,0.7947820918700862,0.11885238229190664,0.5606249122084778,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-1.3734775943991737,-0.3289287748872927,0.7579477765363166,-1.0376838105433686,0.0,0.0,0.0,1.0
27,0.9189219954650887,0.5797189429572032,0.23220073197198474,0.5606249122084778,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-1.3734775943991737,-0.3289287748872927,0.8477258069127916,-0.9292817788491243,0.0,0.0,0.0,1.0
28,0.034189092164620696,-0.6415974929987619,0.5161382011107835,0.7528505401468637,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.00536889764507226,1.4000635187329467,1.0715038601178595,-0.23234828462419782,0.0,1.0,0.0,0.0
29,1.4915163509586307,1.1966669141021036,0.8139605356041614,1.4584919682466684,0.5696819051687232,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-0.6082755207390745,-1.28844710854824,0.8559267085779961,-0.9181592998650203,0.0,0.0,0.0,1.0
30,-0.9514461586927968,-0.6415974929987619,0.20403443864157164,0.09747247833830652,1.180465813563722,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-0.6082755207390745,-1.28844710854824,1.0726264158652745,-0.25719297940044006,0.0,1.0,0.0,0.0
31,0.20775084445776545,-0.6415974929987619,-0.20587919887075154,0.5606249122084778,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.3842153896893183,-0.3289287748872924,-1.66634680042729,-1.6465244182740246,0.0,0.0,0.0,1.0
32,-0.9514461586927968,-0.6415974929987619,0.23220073197198474,0.43879988695496175,1.180465813563722,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.3842153896893183,-0.3289287748872924,1.069740246953335,-0.369001916569146,0.0,1.0,0.0,0.0
33,-0.6547403834009213,-0.6415974929987619,0.41424336399557643,0.8315517181402633,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,1.3842153896893183,-0.3289287748872924,0.9642897696432404,0.16363719156084502,0.0,1.0,0.0,0.0
34,-0.2625166831272548,-0.6415974929987619,0.41424336399557643,0.28969810627669246,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.00536889764507226,1.4000635187329467,0.6266476267688275,-1.1650730879737103,0.0,1.0,0.0,0.0
35,-0.010911103522756253,-0.6415974929987619,0.9345002733349498,1.0237773460786492,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,0.00536889764507226,1.4000635187329467,0.37626885337305394,0.7701095926923289,0.0,1.0,0.0,0.0
36,1.1576941014368272,1.1065505980004067,0.3831108933018252,1.2565116018153304,1.180465813563722,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,1.155036907276501,0.6209624539754591,-0.6082755207390745,-1.28844710854824,0.059594544966885654,-1.5058083503469761,0.0,0.0,0.0,1.0
37,0.23537694247470467,0.7581875146849947,0.18199286732024114,0.5606249122084778,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.3842153896893183,-0.3289287748872924,0.6974902928538778,-1.100038387193171,0.0,1.0,0.0,0.0
38,0.1122329194759742,0.3905346332648217,0.03869343880794852,0.43879988695496175,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.3842153896893183,-0.3289287748872924,-0.11801241364672564,0.9944937728163359,0.0,1.0,0.0,0.0
39,1.4799855271269662,1.14445321774433,0.5651079872379933,1.3651047546953046,0.5696819051687232,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.00536889764507226,1.4000635187329467,0.5197957178355048,-1.2504222983308773,0.0,0.0,0.0,1.0
40,0.8851105359703891,1.0440771815948138,0.18943171222144062,0.9656374125156405,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.1003801362073344,0.8675710165808801,-0.08504454635764605,-1.5600226558171995,0.0,0.0,0.0,1.0
41,0.6276006427483714,0.5797189429572032,0.43899092343768764,1.2565116018153304,0.5696819051687232,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.3842153896893183,-0.3289287748872924,-0.8586108673898315,1.1310258651607756,0.0,0.0,0.0,1.0
42,1.2761598707595438,0.997925391089467,0.737192496488241,1.7196640356855017,-0.47446008280829965,0.8620307285490026,-0.268881156065941,2.6030363736641555,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.00536889764507226,1.4000635187329467,-0.9319680481882953,1.1342770993884708,0.0,0.0,0.0,1.0
43,1.3394485621980385,1.2441981878006136,0.7132950886723548,1.6579413175626538,-0.47446008280829965,1.589008703108706,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.1003801362073344,0.8675710165808801,0.9613548030713063,-0.7460484354314115,0.0,0.0,0.0,1.0
44,0.14649567679910475,-0.6415974929987619,0.888735319415764,1.0237773460786492,1.9499625341270923,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.3734775943991737,-0.3289287748872927,-1.8390035445242245,1.0275080715193223,0.0,1.0,0.0,0.0
45,1.6702610124227586,1.2878181788029763,1.036349847706877,1.6791554078872069,0.5696819051687232,0.8620307285490026,1.7114683612827288,6.347979862462484,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.3734775943991737,-0.3289287748872927,0.8559267085779961,0.34163676181122743,0.0,0.0,0.0,1.0
46,0.034189092164620696,-0.6415974929987619,1.1700752490767885,1.4869297799488208,1.613823893145746,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.6190133160292194,-1.2884471085482399,0.7283226017593698,0.49260614457451923,0.0,1.0,0.0,0.0
47,0.8082378611012722,0.6764243001746405,0.40404689809183814,1.1267789372949055,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,2.6030363736641555,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.3842153896893183,-0.3289287748872924,0.6762751915908358,-1.120337064862025,0.0,0.0,0.0,1.0
48,1.387379558617221,1.4005631034248918,0.6139480761538948,1.3651047546953046,-0.47446008280829965,2.104807784622625,-0.268881156065941,2.6030363736641555,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.1111179314974788,0.8675710165808804,-0.34732332987550996,1.0583259308311266,0.0,0.0,0.0,1.0
49,1.6588708250911464,1.27367304749874,0.8749816676167673,1.876580966500555,1.180465813563722,3.558763733742032,3.6918178786313987,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.00536889764507226,1.4000635187329467,0.6266476267688275,0.5885505499199174,0.0,0.0,0.0,1.0
50,0.1122329194759742,0.09370826984158429,0.15909786470379536,0.09747247833830652,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.1003801362073344,0.8675710165808801,1.0726264158652745,-0.25719297940044006,0.0,1.0,0.0,0.0
51,0.8851105359703891,1.14445321774433,0.3445887885500712,1.2565116018153304,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.3734775943991737,-0.3289287748872927,0.8178989443616949,-0.9678205029197268,0.0,0.0,0.0,1.0
52,0.3716929570760853,0.7581875146849947,0.29725310230766383,0.5606249122084778,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-0.6082755207390745,-1.28844710854824,-0.07684730816120187,0.9806910407693862,0.0,1.0,0.0,0.0
53,1.4222000436422062,1.8611461589455136,0.7132950886723548,1.9069583665588752,0.5696819051687232,0.8620307285490026,-0.268881156065941,2.6030363736641555,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.6190133160292194,-1.2884471085482399,0.36255667686811044,-1.3549078827495833,0.0,0.0,0.0,1.0
54,1.1545809535286113,1.4226667595284053,0.5492310505235619,1.2160029740170353,1.180465813563722,-0.38074632752462034,1.7114683612827288,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.3842153896893183,-0.3289287748872924,0.6095325264712533,-1.17968800297498,0.0,0.0,0.0,1.0
55,1.5282877883795791,1.3533843794161933,0.6421143694843079,1.6579413175626538,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,1.1111179314974788,0.8675710165808804,0.5443920825235447,-1.2319504765404026,0.0,0.0,0.0,1.0
56,1.468135470717733,1.4005631034248918,0.6915621307289516,1.5404133342534192,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,0.00536889764507226,1.4000635187329467,0.32078669468568133,-1.3792452731989335,0.0,0.0,0.0,1.0
57,1.0796502741254734,0.861169998284813,0.5075673210603324,0.9656374125156405,-0.47446008280829965,1.589008703108706,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.1003801362073344,0.8675710165808801,0.6095325264712533,0.6031654649211873,0.0,0.0,0.0,1.0
58,0.9348762377958283,0.861169998284813,0.22528392362553049,1.1267789372949055,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-1.3734775943991737,-0.3289287748872927,0.6152689770967736,-1.1748332127765464,0.0,0.0,0.0,1.0
59,1.4799855271269662,1.2441981878006136,0.8749816676167673,1.3977057432266913,1.613823893145746,0.8620307285490026,1.7114683612827288,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-0.6082755207390745,-1.28844710854824,0.2924227856447571,-1.3950558166178764,0.0,0.0,0.0,1.0
60,-0.010911103522756253,-0.6415974929987619,0.8537321826328085,1.1728791267569185,1.9499625341270923,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-0.6082755207390745,-1.28844710854824,0.9810991214492933,-0.7046507565954064,0.0,1.0,0.0,0.0
61,1.303491873299015,1.2441981878006136,0.5690115022161185,1.5404133342534192,0.5696819051687232,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,0.6456284144197271,1.1507247818897302,-0.6082755207390745,-1.28844710854824,1.0731075722542245,-0.29447540017512597,0.0,0.0,0.0,1.0
62,0.54525470936923,-0.2739446115785888,1.255171442577369,1.5656309579422198,2.657965881122769,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.1003801362073344,0.8675710165808801,0.8351561041137824,-0.945873703283274,0.0,1.0,0.0,0.0
63,1.427187159671574,1.228822879704986,0.8796018502728259,1.7196640356855017,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.1003801362073344,0.8675710165808801,1.0486152800153468,-0.07161041738967909,0.0,0.0,0.0,1.0
64,0.1782180352676423,-0.6415974929987619,0.07566675077912952,-0.17345432759347892,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-0.6082755207390745,-1.28844710854824,-1.6047097439860372,-1.6589692966542966,0.0,1.0,0.0,0.0
65,-0.11848774002423303,-0.6415974929987619,0.35024797405214225,0.8315517181402633,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-0.6082755207390745,-1.28844710854824,-1.5958595692106952,-1.6606430150561864,0.0,1.0,0.0,0.0
66,1.4288367029483975,1.4226667595284053,0.6755345814141818,1.4584919682466684,0.5696819051687232,1.589008703108706,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-0.6082755207390745,-1.28844710854824,0.538287747486292,-1.2365956023724958,0.0,0.0,0.0,1.0
67,1.681355956220205,1.727169248077386,0.9828030577029906,2.0649104450937683,-0.47446008280829965,-0.38074632752462034,1.7114683612827288,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.6190133160292194,-1.2884471085482399,0.5803834018054722,-1.203705544547964,0.0,0.0,0.0,1.0
68,1.1354110659340815,1.4541855947378102,0.6066917842320827,1.4869297799488208,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.1111179314974788,0.8675710165808804,0.4300340144272633,-1.312729526427839,0.0,0.0,0.0,1.0
69,1.4154588657295581,1.2441981878006136,0.7313080661264548,1.2565116018153304,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,2.6030363736641555,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.00536889764507226,1.4000635187329467,0.1974973232688854,-1.4440874622449258,0.0,0.0,0.0,1.0
70,-0.9514461586927968,-0.6415974929987619,-0.01103166632961362,-0.17345432759347892,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.00536889764507226,1.4000635187329467,0.355660668659072,-1.3590153369236484,0.0,0.0,0.0,1.0
71,1.427187159671574,1.36557827250964,0.8061961303468003,1.9069583665588752,0.5696819051687232,0.8620307285490026,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.1003801362073344,0.8675710165808801,0.3898737073099502,-1.3382757797038909,0.0,0.0,0.0,1.0
72,1.4086098244043157,1.2441981878006136,0.7573387881999074,1.7196640356855017,1.613823893145746,1.589008703108706,-0.268881156065941,4.2602002668739,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.3734775943991737,-0.3289287748872927,-1.4888700335386333,1.1021584862136578,0.0,0.0,0.0,1.0
73,0.9747241473346611,1.328121938857501,0.3831108933018252,1.3977057432266913,0.5696819051687232,-0.38074632752462034,-0.268881156065941,2.6030363736641555,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.3734775943991737,-0.3289287748872927,0.4033702026164976,-1.3298394659913755,0.0,0.0,0.0,1.0
74,1.5461792980290863,1.340903545018051,0.7223701573755951,1.6579413175626538,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-0.6082755207390745,-1.28844710854824,0.3487382220304478,-1.3631024054837197,0.0,0.0,0.0,1.0
75,-0.6547403834009213,-0.6415974929987619,-0.2827900662380683,-0.6366067614636503,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-0.6082755207390745,-1.28844710854824,0.416757311482326,-1.3213238320665268,0.0,0.0,0.0,1.0
76,1.5136860146324638,1.27367304749874,0.6386660776616238,1.9360145843389676,1.613823893145746,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.6190133160292194,-1.2884471085482399,0.49472635137501103,-1.268601036551163,0.0,0.0,0.0,1.0
77,-0.6547403834009213,-0.2739446115785888,0.29106058109648636,-0.6366067614636503,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.6190133160292194,-1.2884471085482399,1.019147273042574,0.032109179731354104,0.0,0.0,0.0,1.0
78,1.5787055176739933,1.4438860286178692,0.8266788832487265,1.5404133342534192,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.3842153896893183,-0.3289287748872924,0.25640116171156935,-1.4143443376644163,0.0,0.0,0.0,1.0
79,-0.6547403834009213,-0.6415974929987619,0.04815572662604229,-0.6366067614636503,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.1111179314974788,0.8675710165808804,-1.7877916230731905,1.0413238758892498,0.0,0.0,0.0,1.0
80,0.9079456004527737,0.997925391089467,0.40404689809183814,1.1267789372949055,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.1111179314974788,0.8675710165808804,-1.980989297155019,0.9835001177634055,0.0,0.0,0.0,1.0
81,0.8287884930584553,0.8290140326819304,0.49887039414586004,1.2160029740170353,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.1111179314974788,0.8675710165808804,-0.550287769164227,1.0980045155657772,0.0,0.0,0.0,1.0
82,1.2519694828738177,1.340903545018051,0.41424336399557643,1.3308312052918114,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,-1.3734775943991737,-0.3289287748872927,0.3348145411889041,-1.3712150749038983,0.0,0.0,0.0,1.0
83,1.6749189033296692,1.411730063014987,1.0805540086034868,1.6997166523175973,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,0.6190133160292194,-1.2884471085482399,0.42340952708489044,-1.3170364724456458,0.0,0.0,0.0,1.0
84,1.7424894133433237,1.340903545018051,0.9407583250877237,1.5656309579422198,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.3842153896893183,-0.3289287748872924,0.4756185075196579,-1.2820394196150666,0.0,0.0,0.0,1.0
85,-0.358034608109046,-0.6415974929987619,-0.8851521239868981,0.09747247833830652,-0.47446008280829965,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.8326508760228389,-0.05023652772616999,1.3446312518743353,1.1111179314974788,0.8675710165808804,-1.5336177668244872,1.0951031953518833,0.0,1.0,0.0,0.0
86,-0.11848774002423303,-0.2739446115785888,0.921781925690384,1.2160029740170353,1.613823893145746,-0.38074632752462034,-0.268881156065941,-0.22990401339783828,0.3179929174079733,-0.7461014698720677,1.1507247818897297,1.1111179314974788,0.8675710165808804,1.0625305934033138,-0.4309469494852575,0.0,1.0,0.0,0.0
